Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	N episodes
1378	4114.7603	1317.7373	5475.0137	-311.9761	1149.1177	394.66656	165.74675	524.57605	-47.08647	27580000	-2.5939942e-08	1931.3384	-0.0026668962	-1809.3789	-2.999146	0.012653469	0.169	2.0	76909.4344265461	25646
1379	4434.172	549.65784	5386.9375	3413.972	1200.0	399.19885	161.41064	523.792	-34.841454	27600000	2.5939942e-08	355.00732	-0.01065394	-330.2185	-2.9931192	0.01599097	0.1883	7.0	76973.92208266258	25663
1380	3931.4333	1176.2687	5229.646	-342.28546	1149.4117	374.5303	178.04869	532.34436	-140.81128	27620000	-1.525879e-08	1085.6971	-0.012453794	-977.89246	-2.9965243	0.015551708	0.1758	15.0	77040.20183348656	25681
1381	3229.022	1928.7184	5093.7534	-612.8975	983.95	366.54715	191.32356	515.8594	-669.7744	27640000	9.155274e-09	1133.1437	-0.011841788	-1098.523	-3.010532	0.014926317	0.16045	16.0	77105.12773180008	25702
1382	3105.3403	2049.9304	4846.268	-600.2729	983.1	351.0662	205.75717	512.7062	-616.62897	27660000	0.0	2896.8184	-0.01292677	-2761.2817	-2.995225	0.01380684	0.1651	15.0	77170.60786294937	25723
1383	4009.7632	499.80106	4911.376	3267.2834	1200.0	363.49997	186.87903	525.4068	-188.50914	27680000	2.1362304e-08	970.832	-0.012053678	-933.8719	-3.0020823	0.015247818	0.16155	16.0	77236.47579336166	25740
1384	3525.8965	1834.9094	4965.732	-586.4396	1044.1578	372.2546	186.42068	531.77893	-520.03107	27700000	-3.0517577e-09	1833.3337	-0.0059431912	-1795.2429	-2.9990811	0.007575959	0.08625	3.0	77299.39345240593	25760
1385	3537.4817	1208.2996	4750.995	-604.13153	1129.6471	350.8795	187.95267	526.39844	-317.3472	27720000	2.6702882e-08	214.30513	-0.011611702	-182.35393	-2.9883077	0.015378613	0.17875	8.0	77363.1654138565	25778
1386	4351.5283	401.09433	5128.202	3576.0903	1200.0	390.89996	169.7258	517.00366	-207.98888	27740000	-1.6784668e-08	1710.5032	0.0011503097	-1677.5566	-2.9939148	0.012236703	0.14825	7.0	77426.36628055573	25795
1387	3524.2427	1805.2238	5202.1074	-548.9476	1049.7778	380.80737	178.62688	519.1935	-290.21008	27760000	1.2207031e-08	3470.366	0.006421732	-3269.814	-2.985601	0.033636644	0.3331	1.0	77488.86934304237	25814
1388	4126.4937	1218.5356	5148.903	-452.95465	1145.8235	388.0984	176.92465	520.98926	-602.2099	27780000	1.1444092e-08	1864.1536	-0.0059294556	-1830.9106	-2.990511	0.013057969	0.1534	7.0	77552.87069058418	25832
1389	4446.381	615.89624	5443.451	3258.002	1200.0	399.82574	161.7656	513.3603	-30.473934	27800000	9.155274e-09	220.31177	-0.01070836	-195.58557	-2.9915292	0.0116456095	0.16915	8.0	77616.81312727928	25849
1390	3628.7793	1161.2654	4764.905	-602.2433	1129.5883	360.12292	181.63055	512.08594	-237.67099	27820000	-4.577637e-09	196.84552	0.010384356	-168.41055	-2.9975817	0.020390779	0.2118	1.0	77679.34474205971	25867
1391	4221.96	616.4027	5113.7236	2790.7058	1200.0	377.7508	180.06992	516.43304	-188.60065	27840000	1.525879e-08	1435.5684	0.0041487394	-1406.3601	-3.0009017	0.02633067	0.3374	1.0	77742.60895419121	25884
1392	4321.96	641.4335	5237.82	2652.2346	1200.0	393.0447	163.44632	522.49365	-23.811466	27860000	4.8828124e-08	123.242775	0.006348752	-103.15291	-3.0104558	0.02248906	0.3245	1.0	77805.86409139633	25901
1393	3544.7532	1808.9691	4977.528	-573.33484	1050.421	378.7221	181.48048	517.2507	-554.4371	27880000	0.0	4428.313	0.0067194975	-2927.0898	-2.9862216	0.04529917	0.3731	1.0	77868.99162888527	25921
1394	3982.5332	1365.678	5615.41	-605.7034	1130.0588	383.8685	175.13878	513.137	-213.14989	27900000	-1.8310548e-08	878.2996	-0.0003139679	-827.9435	-2.9824355	0.016160196	0.2201	2.0	77931.96970772743	25939
1395	3943.8855	1278.9072	4944.026	-589.5692	1145.3529	377.86694	176.89807	516.70654	-459.07056	27920000	-4.2724608e-08	591.8389	0.002739084	-555.2625	-3.0020185	0.018129254	0.2016	1.0	77995.0106317997	25957
1396	4321.5566	448.5628	4882.1636	3476.8015	1200.0	395.11804	163.70325	528.06104	-64.95375	27940000	-7.6293943e-10	211.61945	-0.0047379006	-190.89833	-3.0031624	0.011130226	0.13095	2.0	78057.69386839867	25974
1397	3811.367	1203.4819	4923.8086	-600.0229	1130.4117	374.91525	178.39531	520.98676	-359.054	27960000	4.5776368e-08	444.74374	-0.0014582336	-414.66565	-2.9915495	0.03323643	0.37125	1.0	78120.53312969208	25992
1398	3458.9358	1855.5352	5092.5103	-603.96936	1018.4737	380.98886	176.89058	523.6604	-620.3125	27980000	2.746582e-08	904.7762	0.007918537	-881.33954	-3.0161765	0.014314938	0.1816	2.0	78183.5059261322	26012
1399	3500.8108	1549.7238	4869.9185	-608.18964	1067.3889	362.85675	188.56549	515.7322	-689.5559	28000000	-3.0517577e-09	739.9499	-0.006020355	-708.976	-2.998546	0.017422788	0.19735	10.0	78248.02160668373	26031
1400	4049.9888	607.8228	5006.9414	2757.5034	1200.0	369.7737	179.32304	529.4675	-167.29657	28020000	-2.2888184e-08	229.42873	0.0089203315	-206.97899	-2.9869993	0.025606649	0.2786	3.0	78311.2106282711	26048
1401	4340.9414	705.6076	5165.0444	2632.8064	1200.0	395.83127	162.78687	540.32837	-16.468418	28040000	2.2506715e-08	100.720314	0.009785432	-86.13126	-3.0112624	0.018782835	0.24535	1.0	78374.10413336754	26065
1402	4071.761	1274.171	5372.7446	-507.75098	1144.7059	393.7909	167.72496	516.83777	-431.8374	28060000	3.8146972e-08	395.8409	0.0028831023	-378.04373	-3.013486	0.011315386	0.1464	1.0	78436.66011929512	26083
1403	4205.913	1300.3411	5206.1904	-590.8691	1133.8235	404.16196	157.74353	515.0901	-456.55368	28080000	-1.6021728e-08	518.9291	0.004077473	-499.77106	-2.992916	0.017081372	0.2349	1.0	78499.66631484032	26101
1404	4255.048	488.3454	5068.059	3371.2085	1200.0	384.2359	166.53526	516.39453	-268.05283	28100000	-4.577637e-09	125.87434	0.018004585	-108.04381	-3.0102978	0.025116848	0.2631	1.0	78563.18841028214	26118
1405	3836.626	1569.5519	5068.841	-562.16614	1107.6666	383.07846	180.93121	518.1634	-569.6752	28120000	-1.8310548e-08	2942.9438	0.014803173	-2855.704	-3.011764	0.12846185	0.55695	1.0	78626.08627510071	26137
1406	4502.289	674.02545	5528.831	2624.1494	1200.0	404.07846	158.92438	529.2725	-322.37283	28140000	1.373291e-08	1094.1003	0.002621132	-1059.6805	-2.9826136	0.025711266	0.329	1.0	78689.22957491875	26154
1407	3997.1428	1331.8699	5926.9824	-369.96942	1151.4706	377.14322	178.91531	532.91077	-469.47357	28160000	1.2207031e-08	3686.286	-0.00028268126	-2076.317	-2.9913151	0.022881875	0.2779	2.0	78752.54853510857	26172
1408	3947.5684	1268.0986	5237.1807	-601.2275	1131.9412	382.8779	171.6814	520.6779	-204.4942	28180000	-5.0354004e-08	957.1473	-0.0075791893	-926.6285	-3.0046945	0.015581449	0.16185	6.0	78816.42665743828	26190
1409	4321.753	590.2596	5136.9883	3005.3723	1200.0	388.2509	168.72531	521.9203	-7.245639	28200000	4.577637e-09	266.3402	-0.0049682115	-237.53075	-3.0227628	0.01348494	0.12995	5.0	78881.17645525932	26207
1410	3359.7607	1841.9678	4880.4062	-598.32904	1041.0526	356.1946	203.32779	523.55054	-577.25195	28220000	4.577637e-09	261.333	2.7105712e-05	-232.91573	-3.000181	0.009909718	0.0931	1.0	78944.01674389839	26227
1411	4178.5005	622.0174	5162.4614	3240.3186	1200.0	388.45142	170.17627	524.7855	-47.85695	28240000	1.1444092e-08	123.81129	-0.0041511734	-102.58046	-2.9831283	0.009148809	0.15455	2.0	79006.93608379364	26244
1412	4387.1865	644.5662	5483.4756	3178.6772	1200.0	397.18625	161.7929	512.0952	-132.39534	28260000	3.1280518e-08	276.6934	-0.008157539	-252.896	-3.0148942	0.01459397	0.2018	6.0	79070.9589445591	26261
1413	4234.4673	616.4891	5204.4517	2915.7341	1200.0	387.03564	170.82939	519.9729	-48.59778	28280000	-2.2125244e-08	261.28763	0.0077691446	-239.45757	-3.016391	0.022319727	0.24785	1.0	79134.6999745369	26278
1414	4048.7463	1312.3463	5527.228	-516.2417	1138.1177	382.44223	173.57289	509.7623	-353.4658	28300000	3.3569336e-08	740.5873	0.006578723	-707.9271	-2.9933062	0.031701136	0.38655	1.0	79197.36950492859	26296
1415	4110.0293	1332.6658	5283.4453	-594.86896	1134.7059	399.2073	169.51697	513.97485	-537.7257	28320000	4.119873e-08	213.97115	-0.0011149964	-193.84482	-3.0054169	0.009834321	0.14025	2.0	79260.20217442513	26314
1416	3876.5454	1356.1154	5412.2056	-591.1522	1135.7646	375.1475	183.93379	521.25653	-587.74615	28340000	-9.918213e-09	233.1544	-0.00040495375	-208.85463	-2.996801	0.013772162	0.22035	1.0	79322.80639410019	26332
1417	3528.152	1870.6381	5431.836	-579.0645	1051.8889	374.67603	183.09233	519.94525	-572.07336	28360000	-2.5177002e-08	4727.149	0.003116928	-3749.8718	-3.0089815	0.033450853	0.36385	1.0	79385.95266413689	26351
1418	3658.0352	1871.8273	5147.0547	-538.27216	1052.7778	379.3942	179.76054	510.40372	-471.49203	28380000	-3.967285e-08	4661.8623	-0.0048512863	-3436.2688	-3.017777	0.01839993	0.27085	2.0	79449.4831199646	26370
1419	4496.0186	570.1224	5395.965	3002.1487	1200.0	402.19675	162.75955	543.89166	-361.85428	28400000	-1.0681152e-08	1239.7881	-0.008434551	-1207.089	-2.9964094	0.010844304	0.13985	9.0	79514.31826615334	26387
1420	4334.943	525.9285	5099.69	3351.257	1200.0	393.5736	167.0268	535.8738	-244.72433	28420000	2.746582e-08	411.2492	-0.0030133484	-380.80673	-3.000417	0.016734734	0.25035	1.0	79577.54625558853	26404
1421	3560.079	1571.1088	5077.6953	-600.91724	1071.0555	373.11346	180.06596	518.1172	-509.9901	28440000	1.373291e-08	726.4781	-0.0043654554	-694.2504	-3.0027306	0.017281706	0.2108	3.0	79641.28067302704	26423
1422	3983.954	1259.3136	4916.7583	-579.22485	1136.1765	388.27676	171.39061	534.00226	-487.78583	28460000	-6.17981e-08	368.62018	-0.011717505	-330.76154	-3.0066764	0.018736899	0.1677	6.0	79704.96997022629	26441
1423	3841.9492	1201.1985	4690.2104	-601.1487	1130.1177	375.7498	175.76295	510.33972	-662.22034	28480000	7.629395e-09	192.68452	-0.0003409851	-170.11243	-3.0342934	0.013304809	0.168	3.0	79768.6644525528	26459
1424	4254.6323	531.2587	5179.8687	3206.353	1200.0	388.80685	173.51736	518.2356	-110.44908	28500000	4.043579e-08	562.4649	-0.00057471084	-542.0956	-3.0374343	0.020387622	0.2513	1.0	79831.8536529541	26476
1425	3626.932	1576.1501	5291.3105	-601.5236	1095.1111	370.2908	182.30647	523.0246	-555.9101	28520000	1.525879e-08	2946.5571	0.0020143844	-1697.3704	-3.0431325	0.024130354	0.27235	1.0	79894.66460251808	26495
1426	3799.9402	1294.583	5124.094	-464.46045	1156.4117	363.54544	183.31677	527.7172	-63.520966	28540000	-3.051758e-08	2274.8079	0.0009928772	-2072.5981	-3.0169349	0.02709566	0.22225	1.0	79957.70393109322	26513
1427	3518.7075	1546.9954	4908.114	-534.8087	1115.7059	360.65405	184.73116	516.8734	-510.73676	28560000	-1.525879e-08	3442.6648	-0.00822742	-2196.287	-3.019677	0.015302655	0.1645	59.0	80032.0526330471	26531
1428	3632.4658	1751.4691	5022.0493	-402.51486	1070.1111	385.0798	164.871	518.9555	-310.01825	28580000	3.967285e-08	5985.984	0.0008723022	-4796.504	-3.0539687	0.02609143	0.27585	1.0	80095.1726076603	26550
1429	2544.829	2376.254	5099.261	-599.0296	846.86957	338.06754	216.02855	511.268	-696.8391	28600000	-6.1035155e-09	7552.5713	-0.007995315	-5737.3643	-3.0620134	0.01158373	0.1113	9.0	80160.73042416573	26574
1430	2598.5784	2207.17	5311.9604	-606.9543	935.4286	302.7841	235.96054	513.53	-496.43506	28620000	1.2207031e-08	8363.693	-0.002141388	-6127.759	-3.053252	0.0131608015	0.1858	1.0	80224.40931510925	26596
1431	3773.8447	1118.7617	4701.639	-227.31055	1156.0588	345.13815	198.6959	521.5574	-253.52383	28640000	-3.051758e-08	2860.2056	-0.0010437684	-2281.1858	-3.0551841	0.0038825707	0.07615	1.0	80290.3290553093	26614
1432	2856.4453	2086.9226	4970.5957	-409.8913	979.75	343.8948	192.95786	526.57324	-350.2912	28660000	-2.1362304e-08	11478.83	0.011387132	-9652.61	-3.0665765	0.04432267	0.4033	1.0	80354.09692335129	26635
1433	3024.6074	2049.3262	5556.3945	-320.2038	1028.7368	305.38672	237.37155	512.04095	-593.31067	28680000	4.2724608e-08	6869.7754	0.0073917387	-4877.1963	-3.0568454	0.017060064	0.1591	2.0	80417.60932374	26655
1434	3533.419	1816.2283	5386.2285	-454.2396	1088.5	358.97095	190.84932	533.39557	-557.9818	28700000	-9.155274e-09	2498.1587	0.010486545	-1965.6885	-3.0473347	0.038244914	0.3798	1.0	80480.81121182442	26674
1435	3954.1057	1255.083	5229.7153	-360.9243	1142.1177	367.80893	187.08311	519.3498	-203.95062	28720000	-9.155274e-09	5428.569	-0.0003714508	-5317.101	-3.0709894	0.0113786245	0.1473	2.0	80544.67234969139	26692
1436	3767.0815	1532.3848	4934.9507	-580.21344	1110.0555	381.53214	169.49869	524.6593	-298.9996	28740000	-1.2207031e-08	3869.0295	-0.014234615	-2434.6821	-3.0651853	0.014661041	0.14915	54.0	80619.33593010902	26711
1437	3706.3494	1517.5352	4907.935	-435.0983	1106.4117	365.8594	187.10158	521.53735	-444.09006	28760000	2.3651124e-08	2222.902	-0.0076651955	-2114.6226	-3.0633347	0.018754043	0.2589	8.0	80683.95136642456	26729
1438	3896.8635	1174.2635	4823.0986	-379.46262	1154.7646	366.67953	182.61432	528.4805	-333.5951	28780000	8.392334e-09	1033.713	0.0042616874	-852.4165	-3.0515356	0.013458128	0.1652	4.0	80747.6569032669	26747
1439	3980.2395	1181.562	5033.484	-416.57104	1143.7646	386.0468	169.0249	536.5523	-54.262905	28800000	-3.967285e-08	1043.1991	0.008233729	-960.29224	-3.0566504	0.050235283	0.3074	1.0	80810.91101932526	26765
1440	3804.0708	1660.5353	5465.804	-499.53442	1092.8889	374.01605	192.32565	508.18683	-558.5455	28820000	1.525879e-08	1532.1614	-0.0036795	-1454.9381	-3.0544899	0.020364942	0.25445	4.0	80874.79758834839	26784
1441	3729.4917	1496.8354	5121.8887	-601.60376	1085.1111	380.04935	167.85594	522.74023	-296.85413	28840000	2.4414062e-08	2637.5886	-0.0012175735	-2464.284	-3.0856633	0.022632608	0.30145	2.0	80938.78876066208	26803
1442	3777.602	1564.5632	4779.922	-450.07117	1111.0	371.12628	188.06415	525.746	-478.35376	28860000	-6.103516e-08	1239.2106	-0.006259935	-1170.4377	-3.0638509	0.01774392	0.23165	6.0	81004.18620347977	26822
1443	3925.9192	1288.3009	5829.844	-463.11374	1143.3529	369.7543	190.85098	524.54926	-557.79877	28880000	-1.525879e-08	1424.0568	0.001147171	-1359.451	-3.0678344	0.016243344	0.17725	1.0	81067.75638699532	26840
1444	3801.7075	1602.259	5432.6724	-467.99295	1102.0555	375.54874	193.09004	516.00635	-676.43744	28900000	-4.577637e-09	2472.756	-0.005480214	-2374.675	-3.067975	0.018265363	0.21985	6.0	81132.48329043388	26859
1445	3969.7302	1204.0261	5412.6885	-458.74896	1156.1765	375.7131	181.12158	547.2223	-500.2842	28920000	3.051758e-08	248.0742	-0.003919314	-212.22473	-3.0736015	0.013654874	0.1537	6.0	81197.5331852436	26877
1446	3375.5554	1735.6659	5236.0137	-598.9497	1047.2632	363.97824	187.68254	552.64685	-540.6989	28940000	-6.1035155e-09	3440.1943	0.001435794	-1531.0437	-3.070449	0.026220739	0.3249	1.0	81261.24742054939	26897
1447	3510.0642	1780.4248	5030.2056	-598.082	1040.1052	365.1643	193.11697	516.80035	-478.92523	28960000	-3.967285e-08	1702.873	-0.0055535343	-1657.471	-3.0777972	0.018461227	0.25965	3.0	81326.00910377502	26917
1448	4413.07	663.1869	5336.47	2874.3965	1200.0	395.7291	167.65097	534.63837	-340.20557	28980000	3.051758e-08	643.8654	-0.010791716	-613.40137	-3.0792067	0.011065234	0.10845	11.0	81391.95845627785	26934
1449	3771.8052	1206.0924	4872.453	-493.51868	1154.5883	363.21594	181.76094	513.6871	-213.68723	29000000	-1.0681152e-08	1454.5103	-0.018213328	-1402.248	-3.073167	0.012814221	0.14275	79.0	81470.52615380287	26952
1450	3978.5032	1345.8235	5390.361	-459.15298	1145.4706	377.1359	176.7757	518.3457	-252.02509	29020000	3.0517577e-09	1518.5425	-0.01905465	-1459.9742	-3.0813446	0.01596144	0.16375	37.0	81540.98475265503	26970
1451	3992.638	1208.6251	5676.548	-329.6439	1158.1177	380.83026	174.3824	559.9284	-238.6871	29040000	2.746582e-08	2084.9275	-0.0048692995	-1996.4396	-3.070253	0.024371251	0.31465	2.0	81604.7492864132	26988
1452	3067.9958	2307.3103	5228.5303	-606.41754	904.9524	367.92334	207.7242	529.88654	-626.665	29060000	-2.1362304e-08	6375.272	-0.0075871004	-5848.6855	-3.0825622	0.015174469	0.1738	6.0	81669.73675370216	27010
1453	4192.71	563.3238	5245.277	3010.5952	1200.0	375.3829	182.98851	522.00073	-269.06595	29080000	-3.051758e-08	1881.2303	-0.0045775296	-1841.114	-3.1022027	0.016519736	0.17435	8.0	81734.66874718666	27027
1454	3466.9807	1516.6047	4923.1567	-558.6431	1094.5555	354.56674	192.70625	580.4836	-587.4223	29100000	2.4414062e-08	1034.5242	-0.0066782134	-969.5542	-3.0844963	0.0136163365	0.13035	4.0	81798.61262965202	27046
1455	4070.752	1305.2115	5541.572	-600.0	1129.4706	395.69995	162.5654	519.0853	-105.286316	29120000	1.7547608e-08	218.6317	-0.008601051	-185.86458	-3.096173	0.022034805	0.29695	6.0	81863.23966407776	27064
1456	3964.1875	1228.4873	5046.8086	-451.0554	1144.5294	378.55774	182.11096	526.1585	-604.8119	29140000	5.1879884e-08	272.93997	-0.0085410755	-238.0672	-3.0784993	0.016496604	0.1724	7.0	81928.18748092651	27082
1457	3799.678	1589.4489	5207.524	-596.2539	1082.7778	388.3174	172.1592	521.28156	-571.22064	29160000	5.3405763e-08	252.62512	-0.011288741	-227.08769	-3.0882	0.017771814	0.1953	7.0	81993.36653375626	27101
1458	4239.0293	748.69226	5173.0825	2744.5151	1200.0	373.9283	188.85289	520.6427	-413.01163	29180000	-1.525879e-08	1585.2146	-0.0027823271	-1556.0868	-3.1114028	0.009631451	0.1252	4.0	82057.60243916512	27118
1459	3431.065	1564.6272	5134.704	-573.83307	1105.3334	349.24048	194.59528	537.4501	-407.8947	29200000	6.1035155e-09	2563.9219	-0.0015153473	-2280.2158	-3.0912492	0.014993954	0.24345	1.0	82121.1005384922	27137
1460	4103.3647	1315.6234	5429.991	-592.9119	1152.7059	381.7938	187.93422	523.1404	-583.83014	29220000	-7.324219e-08	1714.1686	-0.005774289	-1665.2277	-3.0923648	0.011121399	0.13485	7.0	82186.06603336334	27155
1461	4054.3755	1338.2085	5359.3564	-415.17572	1154.9412	384.38394	173.31026	547.407	-73.81379	29240000	2.4414062e-08	1592.9384	-0.013613818	-1484.5436	-3.090802	0.014469864	0.14715	23.0	82254.74527478218	27173
1462	4046.1936	637.99927	5070.49	2906.5576	1200.0	369.71393	180.83498	527.0062	-223.95268	29260000	-1.4305114e-08	361.62155	-0.008630158	-337.2589	-3.1155226	0.015790781	0.135	6.0	82319.44671320915	27190
1463	3767.8562	1167.9049	4931.181	-402.02768	1150.1177	356.54312	190.73138	527.6936	-296.51352	29280000	-6.866455e-09	598.55457	-0.0011789665	-518.26544	-3.1178863	0.010269428	0.1192	1.0	82383.35860943794	27208
1464	3202.5872	2131.927	5021.514	-599.60986	938.7143	383.0353	181.44786	518.825	-665.9833	29300000	0.0	4916.896	-0.0004152542	-3253.205	-3.1077833	0.020613084	0.256	1.0	82447.88779759407	27230
1465	3748.5295	1906.4056	5537.6704	-551.5598	1062.6111	385.8231	182.02438	527.2242	-676.33014	29320000	-3.0517577e-09	4052.2996	-0.0057833004	-3597.812	-3.1102755	0.016621921	0.19165	4.0	82512.73742580414	27249
1466	3976.3953	1261.5922	4979.3394	-603.44543	1130.1177	375.12875	183.17502	524.36176	-603.5393	29340000	3.3569336e-08	3121.8557	-0.00057460327	-3086.1343	-3.116046	0.010958196	0.145	2.0	82576.79944181442	27267
1467	3574.696	1762.1785	5452.1504	-606.0698	1041.1052	384.68234	171.8557	525.7322	-387.95587	29360000	-1.0681152e-08	6435.049	-0.0006277832	-5010.463	-3.1094966	0.018147165	0.27765	2.0	82640.62645769119	27287
1468	3410.9211	2028.0044	5236.7285	-600.0	1005.5789	381.78195	176.50604	518.2089	-287.03775	29380000	7.629395e-09	5547.966	-0.00038808136	-4639.2896	-3.0986156	0.019282658	0.1876	2.0	82704.65867352486	27307
1469	3769.6145	1287.2627	5253.5327	-581.69824	1142.9412	357.2538	196.14944	559.73083	-625.24915	29400000	-3.0517577e-09	2279.486	0.023086013	-2216.5337	-3.1052017	0.03153618	0.25415	1.0	82768.62674808502	27325
1470	3943.2048	1591.6078	5313.7915	-446.06064	1097.1111	393.2521	173.21942	536.7699	-272.1	29420000	-1.2207031e-08	4795.9814	0.014327205	-3448.018	-3.1159792	0.05891021	0.3883	1.0	82832.4418656826	27344
1471	3464.3418	1797.7635	5004.242	-574.7966	1045.6842	362.28354	195.29947	531.9628	-656.0008	29440000	-2.4414062e-08	2605.129	-0.00467034	-2533.5305	-3.1213427	0.02237189	0.31575	2.0	82896.5914375782	27364
1472	3641.4287	1885.1008	5398.7573	-573.99896	1045.7778	387.52234	173.95157	523.97864	-551.187	29460000	3.6621095e-08	4758.309	-0.0008220886	-2809.9014	-3.1085415	0.011817512	0.16885	2.0	82960.62309908867	27383
1473	3565.499	1890.4851	5712.14	-599.20416	1058.6111	368.69702	192.89642	511.07224	-479.25598	29480000	-9.155274e-09	4684.5156	-0.0009744312	-3781.966	-3.106073	0.012946643	0.18595	2.0	83025.02715301514	27402
1474	4519.753	513.29865	5234.936	3357.1394	1200.0	407.9754	156.54868	537.05945	-111.13087	29500000	-2.1362304e-08	641.6939	-0.008038696	-603.1288	-3.1235914	0.011296626	0.09975	8.0	83090.66641783714	27419
1475	4074.4004	1223.5043	5188.64	-423.45844	1150.0588	376.06644	190.88197	525.88275	-562.79694	29520000	9.155274e-09	1812.7635	7.8668214e-05	-1668.4666	-3.1297574	0.014836643	0.24295	1.0	83155.41350507736	27437
1476	3666.427	1557.7104	5211.7217	-603.50037	1087.0555	376.08484	173.84764	540.2106	-282.1282	29540000	-1.8310548e-08	2909.7173	-0.0016013688	-1793.8427	-3.136752	0.009883369	0.13305	2.0	83219.58392906189	27456
1477	3839.9463	1650.6268	5313.4004	-497.22006	1110.1111	375.6548	189.98549	532.999	-526.772	29560000	2.4414062e-08	1503.6212	-0.0025269531	-992.54114	-3.116181	0.014381284	0.1918	1.0	83283.6458747387	27475
